loxl2 over-expression;inhibit;marcksl1-induced apoptosis;2;24863880
marcksl1;suppress;loxl2-induced oncogenesis;0;24863880
i collagen protein;decrease;matrix decrease collagen;0;25387264
cmc;decrease;collagen deposition;2;25386220
tgf 1 sirna vector;downregulate;tgf 1 expression;0;25385392
tgf 1 sirna vector;suppress;reaction;0;25385392
ldr;upregulate;collagen type i alpha 1 expression;2;25384363
ro;regulate;crystal formation growth;2;25383321
ro;regulate;crystallization modulator production retention;2;25383321
lkb1-deficient lung adc lysyl oxidase reduction;decrease;collagen disposition;2;2453112812577300129255201472956961318921881905192837084627428163675769897297314851049888415655419157699401616946416413471161872771624744416642001167150761673023716977322171865321728736317676035179344491759904818948947191118791940365619440335195615891966267719801978199311522012641020161759205591492066865820594926209563212103444121107086211244502112445121124456211024332110243421248838213166032143026921127502214719652223778122411819224643341067663411415930117516301253823822980975229607452362678324196716
lkb1-deficient lung adc lox reduction;decrease;collagen disposition;2;2453112812577300129255201472956961318921881905192837084627428163675769897297314851049888415655419157699401616946416413471161872771624744416642001167150761673023716977322171865321728736317676035179344491759904818948947191118791940365619440335195615891966267719801978199311522012641020161759205591492066865820594926209563212103444121107086211244502112445121124456211024332110243421248838213166032143026921127502214719652223778122411819224643341067663411415930117516301253823822980975229607452362678324196716
architecture bmsf scaffold;enhance;proliferation;0;25383171
iium fibroblast treatment;up-regulate;67-kda elastin protein production;2;24525372
vegf expression;upregulate;gel gel hcc cell;0;24472554
akt phosphorylation level expression;upregulate;gel gel hcc cell;0;24472554
signal;activate;pi3k\/akt pathway;2;24472554
signal;upregulate;vegf expression;2;24472554
ctgf;increase;oxidase;0;24469458
silencing;enhance;egfr;2;25381040
silencing;enhance;igf-1r phosphorylation;2;25381040
proanthocyanidin;mediate;collagen cross-linking;2;25379878
pac;mediate;collagen cross-linking;2;25379878
proanthocyanidin;enhance;dentin collagen base tissue property;2;25379878
pac;enhance;dentin collagen base tissue property;2;25379878
pac;decrease;collagen digestion;2;25379878
copper chelation therapy;increase;cancer cell stress;0;24210000
pai-1;inhibit;vegfr-2 binding;2;25378411
pai-1;inhibit;vegfr-2 binding;2;25378411
collagen;mediate;oxidase increase;0;24120383
igf-1ea col1a1\/3a1 mrna;increase;immobilisation;0;24081158
summary;regulate;collagen maturation;2;240062581201539015866165125356441458489514612392150905513201241248227478916798659519918276416023633161673281685497617085452172377931755096617194222182473401883496818927151186840911922498419458888205515132070859420605916216707572245305822160436152697091093799811277264117191911174119391827659557891991679210201372155764041554526215686623158661631586616412408869
lj-1888 pretreatment;inhibit;collagen i;2;24001475
lox increase expression;inhibit;osteosarcoma cell proliferation;2;23970168
lox increase expression;inhibit;osteosarcoma cell migration;2;23970168
brucine;suppress;hif-1-dependent luciferase activity;2;23933019
icariin;suppress;bone degradation;2;25374443195199241956161820131262204937322051913821401606212448602138063622128079232515122328030823746958239673272384556724504805247571441496905416329095173750961736330017277312178783251845125918682033189821601935884120116661
collagen fiber cross-link formation;regulate;lysine hydroxylase action;0;23902273
collagen fiber cross-link formation;regulate;oxidase action;0;23902273
ape;decrease;tgf 1 elevation;2;25373883
2.6 5.2;decrease;tgf 1 elevation;2;25373883
ape;decrease;collagen i elevation;2;25373883
2.6 5.2;decrease;collagen i elevation;2;25373883
ape;decrease;collagen iii expression elevation;2;25373883
2.6 5.2;decrease;collagen iii expression elevation;2;25373883
ape action mechanism;decrease;tgf 1 level;2;25373883
ape action mechanism;block;tgf \/ smad signaling pathway;2;25373883
response cox-2 activation;mediate;pik3\/akt pathway;2;25371970
28 day rat mc fruit extract administration;decrease;fast blood glucose level;2;25371774109041441093804811800069118293141215239312194501121964631262521712623881129020591518291730646537679418825593210368118155050891592793216861291173637431797952818241357195085702071691622045654221791502281954723444823237200142398337324470791
28 day rat 1.5 body weight administration;decrease;fast blood glucose level;2;25371774109041441093804811800069118293141215239312194501121964631262521712623881129020591518291730646537679418825593210368118155050891592793216861291173637431797952818241357195085702071691622045654221791502281954723444823237200142398337324470791
ctgf mrna;increase;group;0;23741440108692732219721611485970118466091261822112944550145538321537632142804723469602146021922243393299629679721104350301556179715949473159560331710983717497204178491721767321818375200184748151856062118535174187739831905000819265089193596641978714719949426200533512041161920472764206784742065095721219908212157562145121321455304218206052105935210986582
p190b overexpression;regulate;interaction;0;2371768917662267146100601970330119931152198264151985759220545614205919882116134120810549209804422161119321665151217609212182294521917992223519252281081020860838234999921187497815117886853734797001731002539810328216161694681652445116598650165721881646976917038622183584271844241218342983187835491892296818948007191536741808692312057913122377741453457719296884
paracrine;activate;tgf;2;2371768917662267146100601970330119931152198264151985759220545614205919882116134120810549209804422161119321665151217609212182294521917992223519252281081020860838234999921187497815117886853734797001731002539810328216161694681652445116598650165721881646976917038622183584271844241218342983187835491892296818948007191536741808692312057913122377741453457719296884
p4;increase;testosterone;2;23665105
bxpc3 tumor cell tgfbus addition;inhibit;growth;0;2536940210681566241361661170587111598108121869491261188010352148162349851644031116912190172758381806862918245446183621841806576218373849191179851959003619387070194742922043243520509890205062382128909321461859213986982170177622223527227851172264087822695319232849372333550723761027237921742381092211004666
bxpc3 tumor cell tgfbus addition;inhibit;migration;0;2536940210681566241361661170587111598108121869491261188010352148162349851644031116912190172758381806862918245446183621841806576218373849191179851959003619387070194742922043243520509890205062382128909321461859213986982170177622223527227851172264087822695319232849372333550723761027237921742381092211004666
procedure;increase;collagen synthesis;2;25367711
r;inhibit;vitro fibroblast type i tgf effect;2;23542580
r;inhibit;vitro fibroblast alpha smooth muscle actin expression tgf effect;2;23542580
r;inhibit;vitro fibroblast property tgf effect;2;23542580
atorvastatin;increase;bax reaction intensity;2;25366571
glycosylate lumican stimulation;increase;collagen type;2;23480731
glycosylate lumican stimulation;increase;collagen type;2;23480731
glycosylate lumican stimulation;increase;collagen type;2;23480731
1 mrna;increase;collagen type form level;2;23480731
phosphatase;enhance;pi3k\/akt signal pathway;2;25364523
tensin homolog;enhance;pi3k\/akt signal pathway;2;25364523
pten;enhance;pi3k\/akt signal pathway;2;25364523
activity;enhance;pi3k\/akt signal pathway;2;25364523
rgs5 deficiency;decrease;collagen content;2;25363362
collagen crosslink;enhance;tumor cell persistence;0;233451611916522619111879193080671918753720103649198501472057088620556665208183762082289121324931212825642157027621919949106446691125453711642359118395551192061912119236124909591249249212492495124691221257730012707014127781351450355014503563153423763366935857911510393693156527461616946816258451163382261664200118282701185044371877755916707625168920351711032917087938173328791752524917211838180391101839040918814043
collagen crosslink;enhance;survival;0;233451611916522619111879193080671918753720103649198501472057088620556665208183762082289121324931212825642157027621919949106446691125453711642359118395551192061912119236124909591249249212492495124691221257730012707014127781351450355014503563153423763366935857911510393693156527461616946816258451163382261664200118282701185044371877755916707625168920351711032917087938173328791752524917211838180391101839040918814043
collagen crosslink;increase;tumor cell proliferation;0;233451611916522619111879193080671918753720103649198501472057088620556665208183762082289121324931212825642157027621919949106446691125453711642359118395551192061912119236124909591249249212492495124691221257730012707014127781351450355014503563153423763366935857911510393693156527461616946816258451163382261664200118282701185044371877755916707625168920351711032917087938173328791752524917211838180391101839040918814043
collagen crosslink;enhance;colonization;0;233451611916522619111879193080671918753720103649198501472057088620556665208183762082289121324931212825642157027621919949106446691125453711642359118395551192061912119236124909591249249212492495124691221257730012707014127781351450355014503563153423763366935857911510393693156527461616946816258451163382261664200118282701185044371877755916707625168920351711032917087938173328791752524917211838180391101839040918814043
collagen crosslink;enhance;growth;0;233451611916522619111879193080671918753720103649198501472057088620556665208183762082289121324931212825642157027621919949106446691125453711642359118395551192061912119236124909591249249212492495124691221257730012707014127781351450355014503563153423763366935857911510393693156527461616946816258451163382261664200118282701185044371877755916707625168920351711032917087938173328791752524917211838180391101839040918814043
gen;block;tak1\/mkk4\/jnk pathway;2;25362897
lox;activate;akt;2;231885041534278115136787246307616803558756718155857541634100716355214163665981695323816981251170794391729030817485314177072701807136318234994182454461807530218463380186508351858667819111879188140431948738119667273199311522002942120571069208183762112668721324931212394732128256421376230210575382183595216642001106479311074912012154058123602761274168212748309128908411000501
lox;activate;akt;2;231885041534278115136787246307616803558756718155857541634100716355214163665981695323816981251170794391729030817485314177072701807136318234994182454461807530218463380186508351858667819111879188140431948738119667273199311522002942120571069208183762112668721324931212394732128256421376230210575382183595216642001106479311074912012154058123602761274168212748309128908411000501
lox;activate;akt;2;231885041534278115136787246307616803558756718155857541634100716355214163665981695323816981251170794391729030817485314177072701807136318234994182454461807530218463380186508351858667819111879188140431948738119667273199311522002942120571069208183762112668721324931212394732128256421376230210575382183595216642001106479311074912012154058123602761274168212748309128908411000501
vegf;increase;lox activity;0;22966818
vegf;increase;expression;0;22966818
matrix metalloprotease;increase;glucose concentration increase;2;22966818
mmp;increase;glucose concentration increase;2;22966818
activity;increase;glucose concentration increase;2;22966818
conclusion;inhibit;pi3k\/akt pathway;2;25356754
pkd1 ectopic expression;up-regulate;cyclin d1 proliferation marker;2;227917101578214915675572157784651609804016096638162940321689922416912074175080281737031117707375179628091808980218559498193299941924359420442301203637542073291420940406206210682085741821357900115145711177794111741879119121331194358712223477124960571262241112824383136785751367858214673164150905931509806615448698864936215728188
type i collagen expression;increase;concentration manner;0;25352963
tgf expression;increase;emd 100 g\/ml;0;25352963
mo;enhance;collagen accumulation;2;2234811961480381706813836093271348714149790095243592820711106828021117367211557576116411441248263612589052128653401451287514632214146359351465473414677857746984867030521378618015569352155200181573629915998679160204641609345616367803163914331727639917510091176902951769193018086952182975691837230619079548190992411881829719255345191763501954623619592613196174081988756520170634203717342073431120622177209349712087675921674707213498232138967410070142167356423992061
addition;upregulate;ctgf expression;2;25351242
visfatin concentration hsc treatment;upregulate;ctgf expression;2;25351242
mo;enhance;collagen content;2;2234811961480381706813836093271348714149790095243592820711106828021117367211557576116411441248263612589052128653401451287514632214146359351465473414677857746984867030521378618015569352155200181573629915998679160204641609345616367803163914331727639917510091176902951769193018086952182975691837230619079548190992411881829719255345191763501954623619592613196174081988756520170634203717342073431120622177209349712087675921674707213498232138967410070142167356423992061
collagen secretion;decrease;a549 culture medium ls-102 synoviolin inhibitor addition;0;25351210
copper depletion;downregulate;vegf expression;2;2227622016278898161627121639750017065372182069651824618818322799184486751884283319028502191990361898995019111720197169662007304220562128109587981110478411254533115648851199766948581022071877446713686171961444688096378944530515526277156663661574122016357151
drug;block;lox loxl protein collagen cross-linking cd11b bmdc recruitment expression;2;2223174411152426116423591168988312615733126275231272686114507651150636851514495115488763441224787566168955077155925041584972716056258160966381634100716510593166420011723476417335808172446791700410617471532179143891818765318297062184384151853911219020076211613702118247821673063219113882186041019111879195498861980519219931152199463282002687420442288201519822081837620808300
hyperhomocysteinemia;increase;balloon injury rat vascular adventitium collagen type i accumulation;2;25350112
hhcy;increase;balloon injury rat vascular adventitium collagen type i accumulation;2;25350112
vegf;activate;anti-neovascularization mechanism;0;25349789
tetrathiomolybdate;inhibit;pulmonary microvascular cell proliferation;0;22162909106766581110478411134507111569581167383611858476118965711220873012676512127543781284414612952943401204421037114212590592172487021119733208338212516709750868389431899104943948696094907369581871103955841585201815931388157412201589723216456109167356741691458716924372174131271759634017652623182457761855662418774295190108711871250219808980198844661996537920117135205479272058501120508210
dn cell;activate;collagen transcription;2;25349198
dn mouse kidney;activate;collagen transcription;2;25349198
esa;inhibit;erk;2;25405982
stressed granulosa cell melatonin effect;inhibit;receptor antagonist luzindole;0;25405739
datum;inhibit;resveratrol;0;25405531
nctd;downregulate;mt1 mmp;2;25405519
cell apoptosis;increase;thymoquinone combination therapy;2;25405449
cell apoptosis;increase;doxorubicin combination therapy;2;25405449
protein mcl1-expressing cell apoptosis;regulate;mcl1 degradation;2;25404713
ga;enhance;bax expression;2;25403108
nsclc cell line technique igf2r inhibition;increase;proliferation migration invasion ability;0;25402559
igf2r silencing;enhance;nsclc cell line chemo-resistance;0;25402559
metformin;suppress;ampk activity;2;25402373
ezh2 gene;regulate;gene transcription;0;25400745
pi-103;inhibit;pi3k\/akt\/mtor activation;2;25400422
pkc isoenzyme;activate;messenger;0;25399568
pkc;regulate;proliferation;0;25399559
pkc;regulate;differentiation;0;25399559
pkc;regulate;apoptosis;0;25399559
pkc;regulate;response;0;25399559
msu crystal;increase;hek293 cell traf-6;0;25398539
msu crystal;increase;hek293 cell il-1 expression;0;25398539
msu crystal;inhibit;ascorbic acid;0;25398539
msu crystal ro accumulation ino cox-2 mrna expression;suppress;il-1 sirna transfection;0;25398539
therapeutics;block;cell proliferation;0;25398437
znf667;inhibit;rat proapoptotic gene bax gene promoter activity;2;25397408
znf667;mediate;bax mrna protein expression inhibition;2;25397408
tgf-beta1;down-regulate;gc expression;0;25395673
ionomycin;decrease;effect;0;25395331
pten;upregulate;pathway;0;25395086
ht1080 fibrosarcoma cell proliferation rate;suppress;apoptosis induction scutellarein treatment;0;25394920
treatment;inhibit;stat3 phosphorylation level increase;2;25394909
mirna inhibition;increase;ngf secretion;2;25394845
egfr signaling;block;construct rna vector;0;25394504
egfr signaling;block;lv-shrage;0;25394504
megfl;increase;expression level;0;25394497
megfl;increase;expression level;0;25394497
megfl;increase;p53 expression level;0;25394497
megfl induce;increase;cell protein expression;0;25394497
pten;upregulate;eb morphogenesis;0;25394489
pten;mediate;cavitation;0;25394489
hif-2;upregulate;pten;2;25394489
glucose presence;inhibit;cell proliferation;0;25394466
zol;suppress;topoisomerase ii activity;2;25393473
ask1 siah1 phosphorylation;activate;target acetyltransferase;2;25391652
modifier;regulate;protein degradation process;2;25391492
sumo;regulate;protein degradation process;2;25391492
datum;increase;24 hr induction;0;25388834
rmvec lox-1 protein expression;suppress;ampk re-enhanced;2;25388834
cm;up-regulate;bax level;2;25387796
therapy;block;interaction;0;25387682
p15ink4b overexpression;upregulate;bax expression;2;25387678
effect;mediate;bax cyclin d1 reduction;2;25387678
effect;mediate;bax cdk4 reduction;2;25387678
effect;mediate;bax regulation reduction;2;25387678
effect;mediate;bcl-2 cyclin d1 reduction;2;25387678
effect;mediate;bcl-2 cdk4 reduction;2;25387678
dna methylation;regulate;vegf-c expression;2;25387667
ap;regulate;pi3k\/akt pathway;2;253862261121228124916696124793671259176212767102154666472300383158118671665148216651473175627001834738319103993199600072133029321698274206202042172462222080862222927912266652022966413231041322372872324356372244549892479951511759175
phosphatase;regulate;stat3 activity;2;25386075
vegf restoration;upregulate;akt expression;2;25385479
tgf 1 sirna vector;downregulate;tgf 1 expression;0;25385392
tgf 1 sirna vector;suppress;reaction;0;25385392
process;activate;scarcity trigger response;2;25385287
tgf 1 treatment;increase;cell;0;25385280
melatonin;decrease;mammary cell proliferation viability induce apoptosis;0;25384569
sik1 mediate knockdown;increase;adenocarcinoma cell line migration;2;25384047240867171008253811208554111131181146385211701448118466091201088515721472161489431621929217114342171577921717070417185632174180101746876717470638173406241769408618297396183218491872553619098422192445101894617519622832196290711947070321111741211935252199596023349925234080592380586112105855119717601220042312488236128915541452593214976552152803641551123779729297769693778933193578329512670964946310660591
endotoxemia;increase;insulin secretion;2;2538378111266364170538321286902615220194152974388270128158643101628323717210129170907511742696017456850175194231830514118326786192400621977614019748889197208021971577220362554204241622120653321233852212823612135608421636801222761522255838122465073228205102257287722893028232504882303178923416061237472452362965924186868243471742481636712235117
p53 function;regulate;senescence;0;25382750
p53 function;regulate;proliferation;0;25382750
tnklpdc cell line ezh2 down-regulation;increase;apoptosis;0;25382618
tnklpdc cell line ezh2 down-regulation;decrease;tumor viability;0;25382618
fdp-sr protection;enhance;p450scc expression;2;25382543
jm118\/erlotinib;enhance;erk akt phosphorylation;2;25382189
gpx4 knockdown gpx4 inhibitor;enhance;lipid peroxidation;2;25381820
nutlin-3a;block;p53 interaction;2;25380055
nutlin-3a;block;mdm2 interaction;2;25380055
aspartate aminotransferase level;increase;male;0;25378801
alanine aminotransferase level;increase;male;0;25378801
aspartate aminotransferase level;increase;female;0;25378801
alanine aminotransferase level;increase;female;0;25378801
akt serine\/threonine kinase;increase;cell survival;0;25378391
macroh2a overexpression;inhibit;u2 os osteosarcoma cell progression;2;25378143
klotho expression;decrease;glucose tolerance;2;25377875
rab2a knockdown;inhibit;insulin secretion;2;25377857
klotho protein treatment;increase;foxo1 level;2;25377663
klotho protein treatment;decrease;foxo1 level;2;25377663
addition;suppress;foxo1 phosphorylation;2;25377663
klotho protein administration;suppress;foxo1 phosphorylation;2;25377663
addition;suppress;akt phosphorylation;2;25377663
klotho protein administration;suppress;akt phosphorylation;2;25377663
progesterone;suppress;signaling;0;25377472
tgf expression;decrease;dhm treatment;0;25376731
reduce cdk1 expression pluripotent stem cell;activate;chk2 expression;0;25375373
cd4 + + t cell percentage;decrease;aecopd scopd patient;0;25375131145829231254773315215480637413674918984309528784270103361731043075015536434157104681608184516113466162423111624653916443644175075451761497018285654183944321835588418769672186848441923422519494220197705212040266921367451212708292182300621821800218760322185516622823388226593912314177123749814245293902441830814510725107605451124356814654162
cd4 + + t cell percentage;decrease;aecopd patient;0;25375131145829231254773315215480637413674918984309528784270103361731043075015536434157104681608184516113466162423111624653916443644175075451761497018285654183944321835588418769672186848441923422519494220197705212040266921367451212708292182300621821800218760322185516622823388226593912314177123749814245293902441830814510725107605451124356814654162
rapamycin mtor inhibitor autophagy inducer;enhance;apoptosis;0;25375091
rapamycin;inhibit;vitro gist cell growth;0;25375091
bax expression;decrease;cord segment horn cell;0;25374594
mir 338-3p;downregulate;carcinoma tumor;2;25374067
lqc treatment;downregulate;hgf\/c meet signal transduction pathway;2;25373931
v myc oncogene homolog;regulate;cancer type cell proliferation;0;25373306
myc;regulate;cancer type cell proliferation;0;25373306
v myc oncogene homolog;regulate;cancer type differentiation;0;25373306
myc;regulate;cancer type differentiation;0;25373306
v myc oncogene homolog;regulate;cancer type apoptosis;0;25373306
myc;regulate;cancer type apoptosis;0;25373306
bmi1 knockdown;block;tumor growth;0;25372945
bmi1 knockdown;block;tumor growth;0;25372945
clathrin;transactivate;tumor suppressor p53;2;25372751
contrast;decrease;0.69 0.03 fold;0;25372635
insulin receptor substrate 1;mediate;pi3k\/akt signaling;2;25372512
irs1;mediate;pi3k\/akt signaling;2;25372512
osteoblast irs1 overexpression;activate;pi3k\/akt pathway;2;25372512
osteoblast irs1 overexpression;inhibit;nf bp65 expression;0;25372512
osteoblast irs1 overexpression;inhibit;bax expression;2;25372512
mer down-regulation;mediate;receptor internalization degradation;2;25372020
mdm2 expression level;decrease;tnf induction;0;25371717
dr3 silencing;inhibit;vitro carcinoma cell proliferation;2;25370568
dr3 silencing;inhibit;vitro carcinoma cell invasion;2;25370568
cisplatin;increase;egfr phosphorylation expression;2;25370413
paclitaxel;increase;egfr phosphorylation expression;2;25370413
paclitaxel;increase;egfr phosphorylation expression;2;25370413
pokemon;suppress;p14;2;25367850
vdr activation;inhibit;oxidative stress;2;25365634
stat3;activate;transform npc cell line;0;25365510153071422009820926917681183180464411799173510652427113953871243585612450731182020241827052018719201188295761881243919219043191854851927626119509158195468869072974909037995936641576107816024602161030531621056716314309165307031655727916762633172003441707234417327404195971531949367819641183198438432043841320363096208138332056366119435867205089452161179622066022219178572234742822374676223418102193072722154363225358632231894122402588224671012286837222834702226899222305203623099007234720692394061521444672124383131280959814532122
noxa upregulation;increase;cell mek\/erk signaling;2;25365078
action;mediate;estrogen receptor;2;25364741
phosphatase;enhance;pi3k\/akt signal pathway;2;25364523
tensin homolog;enhance;pi3k\/akt signal pathway;2;25364523
pten;enhance;pi3k\/akt signal pathway;2;25364523
activity;enhance;pi3k\/akt signal pathway;2;25364523
combination treatment;suppress;akt phosphorylation;2;25364470
level;increase;tumor protein p53;2;25364433
level;increase;p53;2;25364433
igf2;mediate;cell growth;0;25364428
igf2;mediate;apoptosis;0;25364428
gf109203x;suppress;osteoclastogenesis;0;25363829
gf109203x;suppress;activity;0;25363829
gf109203x;inhibit;calcium oscillation;0;25363829
gf109203x;block;function;0;25363829
cell death;block;erk1\/2 inhibitor;2;25363631
rgs5 deficiency;decrease;collagen content;2;25363362
phytoestrogen;inhibit;proliferation;0;25363142
akt protein level;decrease;hsf cell;0;25363142
akt protein level;decrease;hsf cell;0;25363142
dna damage response dbc1 sirt1 inhibition;activate;atm;0;25361978
ddr dbc1 sirt1 inhibition;activate;atm;0;25361978
event;increase;sirt1 inhibition;2;25361978
breast cancer;decrease;pten expression;2;25361177
bbc;decrease;pten expression;2;25361177
treatment;inhibit;xenograft pten null hcc-70 bbc cell;2;25361177
hnr expression;inhibit;female rat cell estrogen;2;25360890110954882485927811371646121540111219357712732850145618951467468515106598151283891515353015235106841761815475661155283001565525515661735156617371575913416005025160998641661923318261827191583231938676119623253199522751980008319997871206164922045659620562421210988602054250120980730214649942229865022328926225223112284445323239898232203342368688823861391239853502434193811327724
tumor cell hnr expression;regulate;estrogen;2;25360890110954882485927811371646121540111219357712732850145618951467468515106598151283891515353015235106841761815475661155283001565525515661735156617371575913416005025160998641661923318261827191583231938676119623253199522751980008319997871206164922045659620562421210988602054250120980730214649942229865022328926225223112284445323239898232203342368688823861391239853502434193811327724
cdkn3 overexpression;inhibit;cdk2-dependent xiap expression;2;2536062210669749245731791096189710979976109872701123489011463386124296441274507514737178150325711379313824275081278737698009100851151583385916322690169516851721069218042805183729191923814819150984196260052044026620574455209525112131927321965652219900312215654922318733227874352294866221396835237751902374963923954782238911892439150110727459
pkc silencing;increase;gcdc induce jnk;0;25359536
pkc silencing;decrease;gcdc induce akt phosphorylation;2;25359536
pkc silencing;increase;bim expression;0;25359536
trp53 deficiency;increase;ssc survival;0;2535879412574499124792241297250112851404149917511517300641938121005661149333159475476862577972053898066594968899707592102031831020052210330102156203581703564216377624156019131724220917376750182858031837143818522850189869801911800619056683194177772017704820711434208183882112311921450905224705102242196822779927229952142341730023746981109499341110590411511362118840271202103412700182
mir-199a;regulate;cd44 expression;2;25400809
mir-199a;regulate;cd44 expression;2;25400809
mir-199a;regulate;cd44 expression;2;25400809
uvb exposure;suppress;rassf1a expression;2;25392149
e1 e2 adiponectin association;mediate;bmus;0;25405497
ft adiponectin association;mediate;bmus;0;25405497
obesity;decrease;adiponectin secretion;2;25400997
obesity;decrease;adiponectin secretion;2;25400997
addition;increase;insulin secretion;2;25388925
two ghrelin administration regimen;suppress;inflammation;0;25377269
candidate endocrine analysis;upregulate;morph;0;25369871
tgf;suppress;melanomagenesis;0;25363621
mouse protein c activate agent protac administration;enhance;octanoyl ghrelin production;2;25349251
acth amount;decrease;uvb irradiation;0;25345490
msh amount;decrease;uvb irradiation;0;25345490
ghrelin;inhibit;activity;0;25337654
mixed glucose\/protein beverage intake;decrease;boy level;0;25308907
bmal1;increase;melanin content protein expression;0;25310406
per1 silencing;increase;melanin content protein expression;0;25310406
bmal1;increase;skin activity;0;25310406
per1 silencing;increase;skin activity;0;25310406
melanocyte bmal1;increase;activity;0;25310406
melanocyte per1 silencing;increase;activity;0;25310406
melanocyte bmal1;increase;tyrp1\/2 expression;0;25310406
melanocyte per1 silencing;increase;tyrp1\/2 expression;0;25310406
ghr 0.3 nmol \/ l administration;increase;lhcgr gene expression;2;25286107
hexarelin growth hormone-releasing peptide;activate;growth hormone secretagogue receptor;0;25278975
hexarelin growth hormone-releasing peptide;activate;growth hormone secretagogue receptor;0;25278975
hexarelin growth hormone-releasing peptide;activate;ghsr;0;25278975
hexarelin growth hormone-releasing peptide;activate;ghsr;0;25278975
receptor expression;activate;egf receptor;2;25385589
receptor expression;activate;egfr;2;25385589
ghrelin administration;decrease;heart rate;0;25265271
ghrelin administration;decrease;blood pressure;0;25265271
testosterone;decrease;stressed male;0;25236886
castration;increase;stat3 activation;2;19628067164276501600709616690882168205871723496317114246175952171767557511241353109742281882476711524388119944011221917912571365127545071519202077579738640972943563210072236153748311536739316439666
dht replacement;decrease;stat3;2;19628067164276501600709616690882168205871723496317114246175952171767557511241353109742281882476711524388119944011221917912571365127545071519202077579738640972943563210072236153748311536739316439666
ati;decrease;stat3;2;19628067164276501600709616690882168205871723496317114246175952171767557511241353109742281882476711524388119944011221917912571365127545071519202077579738640972943563210072236153748311536739316439666
testosterone rhythm;enhance;monkey;0;18367678
testosterone decrease;mediate;enzyme number gene expression change;0;16102138
testosterone decrease;mediate;transport protein number gene expression change;0;16102138
chi3l1 mrna;increase;colon carcinogenesis progression;2;254004571850274318490894194392291959695319908331197677682052486621763261219386822215733122475725227017572273265122241684231693092392558912124825126734921008665510443931160815111647259517211147177032111789303217725598
serum testosterone;increase;administration;0;10591424
serum testosterone;increase;1.98 ng\/ml;0;10591424
mph;inhibit;dat;2;25414770
disorder substance alcohol abuse comorbid;increase;rapid cycling risk;2;25413561
hesperidin;decrease;bax protein expression;2;2536905315023560128888801536381515479036760819368108689809980954310048147155396391594131116343469167008251689100917084010173715271735631017654445180573391462302614691289178978171808615318398339184371501862078419118026200268691977587721320264238319691070551110963718111605391208706412088279122209631257165415113710
akt inhibition;increase;cholesterol efflux;0;25415591
akt;suppress;cholesterol efflux;0;25415591
target akt;regulate;apoa-i cholesterol efflux;0;25415591
akt;regulate;apoa-i cholesterol efflux;0;25415591
rapamycin;increase;mouse longevity;0;25414638
mtor kinase inhibitor;increase;mouse longevity;0;25414638
rapamycin;increase;brain lysate activity;0;25414638
streptozotocin;decrease;glp-1 concentration;2;25065315
streptozotocin;decrease;insulin concentration;2;25065315
reference drug sitagliptin;increase;incretin insulin contents;2;25065315
opc differentiation rheb1 effect;mediate;phenocopy olig1-cre rheb1 deletion olig1-cre deletion mtor;2;25411504
control group;increase;glucose level;2;24771372
glucose level;decrease;day 16;0;24771372
datum;inhibit;resveratrol;0;25405531
metformin;suppress;ampk activity;2;25402373
insulin sensitivity vascular function hf symptom;enhance;diastolic function;0;25394648
insulin sensitivity vascular function hf symptom;enhance;vascular function;0;25394648
insulin sensitivity vascular function hf symptom;enhance;energy metabolism;0;25394648
hce75;increase;system serotonin dopamine level;2;25179173
400 mg\/kg;increase;system serotonin dopamine level;2;25179173
p.o.;increase;system serotonin dopamine level;2;25179173
complex;activate;rheb;2;25402640
sirt1 level;decrease;test scrapie-infected model;2;25391763
ampk;regulate;nf b activation;0;25401040
degradation protection;increase;mdm4 protein level;0;25394965
pi3k\/akt pathway regulator;inhibit;hesperidin;0;25047426
tumorigenesis intervention effect;mediate;sirt1 activity modulation;2;2538003422986747226613832298237723298290232551282310410123169992234261802298653524278473242977002332982610693811108119201084156311606380116725221167252312611451149802221515219015126506152054771528673813122208405212967138815744310156925601571626815684413157497051626933516626303169988101708619117638871176200571780610218046409179588961841467918523577185994491883503318851829186385381913030519364925194609981950310019995796206209562110263321224077210568972109872521569839219208992200615622290875222664662247013222560220218132712258583022554968228832302305095922730114
p27 expression;suppress;tg mouse myocardium;0;25394488
pleiotropic action mechanism;block;carcinogenesis;2;25365584
igf-1;enhance;bone marrow stem cell differentiation;0;25388971
igf-1;activate;mtor signaling pathway;0;25388971
rapamycin mtor inhibitor;block;differentiation;0;25388971
ng\/ml igf-1;enhance;dpsc proliferation ability;0;25388971
ampk;block;chemical inhibitor compound c;0;25382002
metformin;decrease;mouse blood glucose;2;25382002
glibenclamide;decrease;mouse blood glucose;2;25382002
insulin;upregulate;hl-7702 cell tfr1 protein mrna level;0;25385842
piceatannol;upregulate;sirt1 mrna expression level;2;25360511
resveratrol;upregulate;sirt1 mrna expression level;2;25360511
piceatannol;upregulate;sirt1 protein expression level;2;25360511
resveratrol;upregulate;sirt1 protein expression level;2;25360511
mtor deletion;suppress;class switching center response;0;25385646
mtor deletion;suppress;hypermutation center response;0;25385646
rsv;upregulate;liver sirt1 level;2;2535200811874812238721301512088315353412846443480079869032113104914081617972716227462163099611708619117112576172727861790855118250205182502141945517919641587205263832097472921241768216320752196533021950773223090332256473122209670218132712262716922587629229170162208130823185430231901272329209823462891236146932344849012939617
